0 307.162
1 306.002
2 308.052
3 301.043
4 297.112
5 295.909
6 349.761
7 310.327
8 249.08
9 211.569
10 289.578
11 399.853
12 291.549
13 289.772
14 278.684
15 299.775
16 291.126
17 280.146
18 300.156
19 293.762
