5609.08
5479.39
5466.36
5432.97
5571.15
5532.91
5511.28
5510.9
5528.79
5438.05
5229.31
5577.1
5519.59
5500.37
4311.59
7820.82
5579.04
5467.23
5488.06
5427.09
