0 5805.27
1 5437.99
2 7659.26
3 5924.34
4 2142.09
5 7063.08
6 6300.16
7 6257.52
8 8099.86
9 5793.52
10 6240.93
11 4617.6
12 5516.25
13 5057.37
14 5771.78
15 4852.96
16 3984.1
17 4188.74
18 3708.33
19 5288.61
