0 5630.21
1 5430.92
2 7467.42
3 5897.94
4 2340.75
5 6926.33
6 6205.1
7 6205.1
8 7844.49
9 5716.67
10 5986.09
11 4488.88
12 5391.02
13 5391.02
14 5430.92
15 4657.11
16 4034.01
17 4126.81
18 3571.98
19 5157.42
