0 0 251.647 0
0 2 475.697 1
0 4 500.644 2
0 6 323.742 3
1 0 481.508 4
1 2 512.256 5
1 4 419.069 6
1 6 308.355 7
0 0 866.228 8
0 2 405.78 9
0 4 460.732 10
0 6 583.539 11
1 0 403.059 12
1 2 531.935 13
1 4 563.364 14
1 6 625.771 15
